"SourceContinent","ExporterContinent","ConsumerContinent","year","Nutrient","Unit","Value","rec_intake_adults","rni_amount"
"PICs","Oceania","Africa",2015,"Iron","mg",7968101.80945087,18,442672.32274727
"PICs","Oceania","Africa",2015,"Vitamina","mcg",90325435.0445932,900,100361.594493992
"PICs","Oceania","Africa",2015,"Vitaminb12","mcg",34069694.5685716,2.4,14195706.0702382
"PICs","Oceania","Africa",2016,"Protein","g",374387662.789966,50,7487753.25579932
"PICs","Oceania","Africa",2016,"Fattyacids","g",8140353.5259675,1.4,5814538.23283393
"PICs","Oceania","Africa",2016,"Calcium","mg",497855987.304522,1300,382966.144080402
"PICs","Oceania","Africa",2016,"Zinc","mg",11746882.9642619,11,1067898.45129653
"PICs","Oceania","Africa",2016,"Iron","mg",24022294.5962201,18,1334571.92201223
"PICs","Oceania","Africa",2016,"Vitamina","mcg",252637447.15704,900,280708.274618933
"PICs","Oceania","Africa",2016,"Vitaminb12","mcg",91219804.6669568,2.4,38008251.9445653
"PICs","Oceania","Africa",2017,"Protein","g",29267355.4758936,50,585347.109517873
"PICs","Oceania","Africa",2017,"Fattyacids","g",828961.271975716,1.4,592115.194268369
"PICs","Oceania","Africa",2017,"Calcium","mg",26883466.417934,1300,20679.5895522569
"PICs","Oceania","Africa",2017,"Zinc","mg",1031210.64203643,11,93746.4220033118
"PICs","Oceania","Africa",2017,"Iron","mg",1756257.27316064,18,97569.8485089244
"PICs","Oceania","Africa",2017,"Vitamina","mcg",22063653.8641128,900,24515.1709601253
"PICs","Oceania","Africa",2017,"Vitaminb12","mcg",7394207.71050805,2.4,3080919.87937835
"PICs","Oceania","Africa",2018,"Protein","g",78491748.6107181,50,1569834.97221436
"PICs","Oceania","Africa",2018,"Fattyacids","g",2822401.97403518,1.4,2016001.41002513
"PICs","Oceania","Africa",2018,"Calcium","mg",78156162.9563075,1300,60120.1253510058
"PICs","Oceania","Africa",2018,"Zinc","mg",2440697.92686818,11,221881.629715289
"PICs","Oceania","Africa",2018,"Iron","mg",3800038.37647376,18,211113.243137431
"PICs","Oceania","Africa",2018,"Vitamina","mcg",57400464.5119589,900,63778.2939021765
"PICs","Oceania","Africa",2018,"Vitaminb12","mcg",18340994.2170377,2.4,7642080.9237657
"PICs","Oceania","Africa",2019,"Protein","g",34640711.4775724,50,692814.229551447
"PICs","Oceania","Africa",2019,"Fattyacids","g",806437.101019406,1.4,576026.500728147
"PICs","Oceania","Africa",2019,"Calcium","mg",36917501.0330345,1300,28398.0777177189
"PICs","Oceania","Africa",2019,"Zinc","mg",913604.246197226,11,83054.9314724751
"PICs","Oceania","Africa",2019,"Iron","mg",1408447.403326,18,78247.0779625554
"PICs","Oceania","Africa",2019,"Vitamina","mcg",27896243.3927412,900,30995.8259919346
"PICs","Oceania","Africa",2019,"Vitaminb12","mcg",5473616.8459457,2.4,2280673.68581071
"PICs","Oceania","Africa",2020,"Protein","g",30023979.0813484,50,600479.581626968
"PICs","Oceania","Africa",2020,"Fattyacids","g",673261.69257474,1.4,480901.208981957
"PICs","Oceania","Africa",2020,"Calcium","mg",37132294.1827242,1300,28563.3032174801
"PICs","Oceania","Africa",2020,"Zinc","mg",904221.61767988,11,82201.9652436254
"PICs","Oceania","Africa",2020,"Iron","mg",969884.756196905,18,53882.4864553836
"PICs","Oceania","Africa",2020,"Vitamina","mcg",25827078.7796545,900,28696.7541996161
"PICs","Oceania","Africa",2020,"Vitaminb12","mcg",3625215.92865063,2.4,1510506.63693776
"PICs","Oceania","Americas",2007,"Protein","g",3945938309.03261,50,78918766.1806522
"PICs","Oceania","Americas",2007,"Fattyacids","g",102109581.098208,1.4,72935415.0701482
"PICs","Oceania","Americas",2007,"Calcium","mg",3578869696.25527,1300,2752976.68942713
"PICs","Oceania","Americas",2007,"Zinc","mg",119983014.396695,11,10907546.7633359
"PICs","Oceania","Americas",2007,"Iron","mg",230323555.924752,18,12795753.1069307
"PICs","Oceania","Americas",2007,"Vitamina","mcg",2912885492.95051,900,3236539.43661168
"PICs","Oceania","Americas",2007,"Vitaminb12","mcg",782237211.904903,2.4,325932171.627043
"PICs","Oceania","Americas",2008,"Protein","g",5430856164.92321,50,108617123.298464
"PICs","Oceania","Americas",2008,"Fattyacids","g",142830304.552136,1.4,102021646.108669
"PICs","Oceania","Americas",2008,"Calcium","mg",5408502770.28063,1300,4160386.74636971
"PICs","Oceania","Americas",2008,"Zinc","mg",167878546.404387,11,15261686.0367624
"PICs","Oceania","Americas",2008,"Iron","mg",313248345.011649,18,17402685.8339805
"PICs","Oceania","Americas",2008,"Vitamina","mcg",4075801713.47771,900,4528668.57053079
"PICs","Oceania","Americas",2008,"Vitaminb12","mcg",1078308773.73039,2.4,449295322.38766
"PICs","Oceania","Americas",2009,"Protein","g",4514214126.3465,50,90284282.5269299
"PICs","Oceania","Americas",2009,"Fattyacids","g",117617023.567875,1.4,84012159.691339
"PICs","Oceania","Americas",2009,"Calcium","mg",3899629711.81319,1300,2999715.16293323
"PICs","Oceania","Americas",2009,"Zinc","mg",139610376.961204,11,12691852.4510186
"PICs","Oceania","Americas",2009,"Iron","mg",269496360.913497,18,14972020.0507499
"PICs","Oceania","Americas",2009,"Vitamina","mcg",3239288563.30785,900,3599209.5147865
"PICs","Oceania","Americas",2009,"Vitaminb12","mcg",949041680.104285,2.4,395434033.376785
"PICs","Oceania","Americas",2010,"Protein","g",4473775772.16826,50,89475515.4433651
"PICs","Oceania","Americas",2010,"Fattyacids","g",112465635.55741,1.4,80332596.8267217
"PICs","Oceania","Americas",2010,"Calcium","mg",3116259814.04945,1300,2397122.93388419
"PICs","Oceania","Americas",2010,"Zinc","mg",141295404.002579,11,12845036.7275072
"PICs","Oceania","Americas",2010,"Iron","mg",276665391.989017,18,15370299.5549454
"PICs","Oceania","Americas",2010,"Vitamina","mcg",3080792598.495,900,3423102.88721667
"PICs","Oceania","Americas",2010,"Vitaminb12","mcg",1039391723.66919,2.4,433079884.862162
"PICs","Oceania","Americas",2011,"Protein","g",16504783309.8149,50,330095666.196298
"PICs","Oceania","Americas",2011,"Fattyacids","g",450406771.653058,1.4,321719122.609327
"PICs","Oceania","Americas",2011,"Calcium","mg",8058479785.31312,1300,6198830.60408702
"PICs","Oceania","Americas",2011,"Zinc","mg",583006841.81398,11,53000621.9830891
"PICs","Oceania","Americas",2011,"Iron","mg",1228050370.30737,18,68225020.5726314
"PICs","Oceania","Americas",2011,"Vitamina","mcg",10887411907.4389,900,12097124.3415988
"PICs","Oceania","Americas",2011,"Vitaminb12","mcg",5113807718.56014,2.4,2130753216.06672
"PICs","Oceania","Americas",2012,"Protein","g",5212185595.50787,50,104243711.910157
"PICs","Oceania","Americas",2012,"Fattyacids","g",147747541.328525,1.4,105533958.091804
"PICs","Oceania","Americas",2012,"Calcium","mg",3063788881.21961,1300,2356760.67786124
"PICs","Oceania","Americas",2012,"Zinc","mg",172738901.155562,11,15703536.4686875
"PICs","Oceania","Americas",2012,"Iron","mg",363083244.177204,18,20171291.343178
"PICs","Oceania","Americas",2012,"Vitamina","mcg",3507389645.02585,900,3897099.60558428
"PICs","Oceania","Americas",2012,"Vitaminb12","mcg",1372280161.52044,2.4,571783400.633515
"PICs","Oceania","Americas",2013,"Protein","g",3883726898.06462,50,77674537.9612924
"PICs","Oceania","Americas",2013,"Fattyacids","g",104205198.739948,1.4,74432284.8142485
"PICs","Oceania","Americas",2013,"Calcium","mg",2672456750.91718,1300,2055735.96224398
"PICs","Oceania","Americas",2013,"Zinc","mg",120164343.051891,11,10924031.1865356
"PICs","Oceania","Americas",2013,"Iron","mg",242744428.002701,18,13485801.5557056
"PICs","Oceania","Americas",2013,"Vitamina","mcg",2814271620.14965,900,3126968.46683294
"PICs","Oceania","Americas",2013,"Vitaminb12","mcg",833000058.745497,2.4,347083357.810624
"PICs","Oceania","Americas",2014,"Protein","g",1603960122.6548,50,32079202.4530961
"PICs","Oceania","Americas",2014,"Fattyacids","g",33013408.8737919,1.4,23581006.3384228
"PICs","Oceania","Americas",2014,"Calcium","mg",1710994190.33907,1300,1316149.3771839
"PICs","Oceania","Americas",2014,"Zinc","mg",42404255.9895448,11,3854932.36268589
"PICs","Oceania","Americas",2014,"Iron","mg",76217482.2782696,18,4234304.57101498
"PICs","Oceania","Americas",2014,"Vitamina","mcg",1269007886.73677,900,1410008.76304086
"PICs","Oceania","Americas",2014,"Vitaminb12","mcg",217986066.200536,2.4,90827527.5835569
"PICs","Oceania","Americas",2015,"Protein","g",2013117511.55927,50,40262350.2311855
"PICs","Oceania","Americas",2015,"Fattyacids","g",52515048.8689865,1.4,37510749.1921332
"PICs","Oceania","Americas",2015,"Calcium","mg",2588275927.66274,1300,1990981.48281749
"PICs","Oceania","Americas",2015,"Zinc","mg",62169024.9767266,11,5651729.54333878
"PICs","Oceania","Americas",2015,"Iron","mg",108779574.727634,18,6043309.70709075
"PICs","Oceania","Americas",2015,"Vitamina","mcg",1652857207.23958,900,1836508.00804398
"PICs","Oceania","Americas",2015,"Vitaminb12","mcg",365387461.306078,2.4,152244775.544199
"PICs","Oceania","Americas",2016,"Protein","g",1925707034.70737,50,38514140.6941473
"PICs","Oceania","Americas",2016,"Fattyacids","g",42147058.2500505,1.4,30105041.6071789
"PICs","Oceania","Americas",2016,"Calcium","mg",2262469357.12158,1300,1740361.04393968
"PICs","Oceania","Americas",2016,"Zinc","mg",53904504.9985358,11,4900409.54532144
"PICs","Oceania","Americas",2016,"Iron","mg",89133184.8623628,18,4951843.6034646
"PICs","Oceania","Americas",2016,"Vitamina","mcg",1538753702.36147,900,1709726.33595719
"PICs","Oceania","Americas",2016,"Vitaminb12","mcg",274049173.837171,2.4,114187155.765488
"PICs","Oceania","Americas",2017,"Protein","g",2038405469.61816,50,40768109.3923633
"PICs","Oceania","Americas",2017,"Fattyacids","g",57656243.1873357,1.4,41183030.8480969
"PICs","Oceania","Americas",2017,"Calcium","mg",2212616180.67316,1300,1702012.44667166
"PICs","Oceania","Americas",2017,"Zinc","mg",59309017.8385181,11,5391728.89441074
"PICs","Oceania","Americas",2017,"Iron","mg",101668163.019371,18,5648231.27885392
"PICs","Oceania","Americas",2017,"Vitamina","mcg",1736156758.29567,900,1929063.06477296
"PICs","Oceania","Americas",2017,"Vitaminb12","mcg",263082600.754031,2.4,109617750.31418
"PICs","Oceania","Americas",2018,"Protein","g",2809204620.07406,50,56184092.4014811
"PICs","Oceania","Americas",2018,"Fattyacids","g",78309594.6452289,1.4,55935424.7465921
"PICs","Oceania","Americas",2018,"Calcium","mg",2548611393.08447,1300,1960470.30237267
"PICs","Oceania","Americas",2018,"Zinc","mg",83323836.2083754,11,7574894.2007614
"PICs","Oceania","Americas",2018,"Iron","mg",144294731.316436,18,8016373.96202423
"PICs","Oceania","Americas",2018,"Vitamina","mcg",2272467187.23301,900,2524963.54137001
"PICs","Oceania","Americas",2018,"Vitaminb12","mcg",429930776.409686,2.4,179137823.504036
"PICs","Oceania","Americas",2019,"Protein","g",2821553803.62529,50,56431076.0725057
"PICs","Oceania","Americas",2019,"Fattyacids","g",80503270.3166262,1.4,57502335.9404473
"PICs","Oceania","Americas",2019,"Calcium","mg",2949986787.27512,1300,2269220.60559625
"PICs","Oceania","Americas",2019,"Zinc","mg",86753235.9075612,11,7886657.80977829
"PICs","Oceania","Americas",2019,"Iron","mg",144346656.312849,18,8019258.68404717
"PICs","Oceania","Americas",2019,"Vitamina","mcg",2300892439.76611,900,2556547.15529568
"PICs","Oceania","Americas",2019,"Vitaminb12","mcg",410603711.499846,2.4,171084879.791602
"PICs","Oceania","Americas",2020,"Protein","g",1844416493.58098,50,36888329.8716196
"PICs","Oceania","Americas",2020,"Fattyacids","g",42424974.9666976,1.4,30303553.5476412
"PICs","Oceania","Americas",2020,"Calcium","mg",1095716565.37954,1300,842858.896445802
"PICs","Oceania","Americas",2020,"Zinc","mg",47471858.4841366,11,4315623.49855788
"PICs","Oceania","Americas",2020,"Iron","mg",91755892.3623902,18,5097549.57568834
"PICs","Oceania","Americas",2020,"Vitamina","mcg",1441560922.09158,900,1601734.35787953
"PICs","Oceania","Americas",2020,"Vitaminb12","mcg",237536762.69073,2.4,98973651.1211376
"PICs","Oceania","Asia",2007,"Protein","g",9208363676.78729,50,184167273.535746
"PICs","Oceania","Asia",2007,"Fattyacids","g",231226096.832165,1.4,165161497.737261
"PICs","Oceania","Asia",2007,"Calcium","mg",8056703248.20282,1300,6197464.03707909
"PICs","Oceania","Asia",2007,"Zinc","mg",310942005.68109,11,28267455.0619173
"PICs","Oceania","Asia",2007,"Iron","mg",636329808.529114,18,35351656.0293952
"PICs","Oceania","Asia",2007,"Vitamina","mcg",6135853020.66952,900,6817614.46741058
"PICs","Oceania","Asia",2007,"Vitaminb12","mcg",2539693187.78686,2.4,1058205494.91119
"PICs","Oceania","Asia",2008,"Protein","g",8281816309.8836,50,165636326.197672
"PICs","Oceania","Asia",2008,"Fattyacids","g",194419628.266522,1.4,138871163.047516
"PICs","Oceania","Asia",2008,"Calcium","mg",7062357566.23768,1300,5432582.74325975
"PICs","Oceania","Asia",2008,"Zinc","mg",265481664.111356,11,24134696.737396
"PICs","Oceania","Asia",2008,"Iron","mg",514657313.913648,18,28592072.9952027
"PICs","Oceania","Asia",2008,"Vitamina","mcg",5768082360.5443,900,6408980.40060478
"PICs","Oceania","Asia",2008,"Vitaminb12","mcg",1977497749.62875,2.4,823957395.678645
"PICs","Oceania","Asia",2009,"Protein","g",13573548968.3127,50,271470979.366253
"PICs","Oceania","Asia",2009,"Fattyacids","g",382195116.736146,1.4,272996511.95439
"PICs","Oceania","Asia",2009,"Calcium","mg",10095928325.2583,1300,7766098.71173719
"PICs","Oceania","Asia",2009,"Zinc","mg",467972170.108734,11,42542924.5553395
"PICs","Oceania","Asia",2009,"Iron","mg",954814707.143977,18,53045261.5079987
"PICs","Oceania","Asia",2009,"Vitamina","mcg",9490479529.01818,900,10544977.2544646
"PICs","Oceania","Asia",2009,"Vitaminb12","mcg",3779025182.9678,2.4,1574593826.23658
"PICs","Oceania","Asia",2010,"Protein","g",11939401956.975,50,238788039.1395
"PICs","Oceania","Asia",2010,"Fattyacids","g",304411145.201202,1.4,217436532.286573
"PICs","Oceania","Asia",2010,"Calcium","mg",9464303146.6064,1300,7280233.18969723
"PICs","Oceania","Asia",2010,"Zinc","mg",385768513.872784,11,35069864.8975259
"PICs","Oceania","Asia",2010,"Iron","mg",760363548.224783,18,42242419.3458213
"PICs","Oceania","Asia",2010,"Vitamina","mcg",8645974158.18513,900,9606637.95353904
"PICs","Oceania","Asia",2010,"Vitaminb12","mcg",2786846987.23401,2.4,1161186244.68084
"PICs","Oceania","Asia",2011,"Protein","g",14723890436.9417,50,294477808.738834
"PICs","Oceania","Asia",2011,"Fattyacids","g",320690000.277855,1.4,229064285.912754
"PICs","Oceania","Asia",2011,"Calcium","mg",9452623282.91772,1300,7271248.67916748
"PICs","Oceania","Asia",2011,"Zinc","mg",449116747.327283,11,40828795.2115712
"PICs","Oceania","Asia",2011,"Iron","mg",864583950.71327,18,48032441.7062928
"PICs","Oceania","Asia",2011,"Vitamina","mcg",10389576761.4428,900,11543974.1793809
"PICs","Oceania","Asia",2011,"Vitaminb12","mcg",3179124444.85073,2.4,1324635185.35447
"PICs","Oceania","Asia",2012,"Protein","g",15296642442.1423,50,305932848.842845
"PICs","Oceania","Asia",2012,"Fattyacids","g",315901473.510842,1.4,225643909.650601
"PICs","Oceania","Asia",2012,"Calcium","mg",9960850205.72892,1300,7662192.46594532
"PICs","Oceania","Asia",2012,"Zinc","mg",458563947.966564,11,41687631.633324
"PICs","Oceania","Asia",2012,"Iron","mg",901820473.183167,18,50101137.3990649
"PICs","Oceania","Asia",2012,"Vitamina","mcg",10461357923.2045,900,11623731.0257828
"PICs","Oceania","Asia",2012,"Vitaminb12","mcg",3334652193.41529,2.4,1389438413.92304
"PICs","Oceania","Asia",2013,"Protein","g",10859992260.7167,50,217199845.214333
"PICs","Oceania","Asia",2013,"Fattyacids","g",270756118.178681,1.4,193397227.270487
"PICs","Oceania","Asia",2013,"Calcium","mg",9059098416.08451,1300,6968537.24314193
"PICs","Oceania","Asia",2013,"Zinc","mg",360503899.195484,11,32773081.745044
"PICs","Oceania","Asia",2013,"Iron","mg",653552281.550183,18,36308460.0861213
"PICs","Oceania","Asia",2013,"Vitamina","mcg",7623977828.68787,900,8471086.47631986
"PICs","Oceania","Asia",2013,"Vitaminb12","mcg",2398719788.27372,2.4,999466578.447384
"PICs","Oceania","Asia",2014,"Protein","g",14472307487.371,50,289446149.74742
"PICs","Oceania","Asia",2014,"Fattyacids","g",409610473.597081,1.4,292578909.712201
"PICs","Oceania","Asia",2014,"Calcium","mg",13949261728.7228,1300,10730201.3297868
"PICs","Oceania","Asia",2014,"Zinc","mg",459114402.801171,11,41737672.9819246
"PICs","Oceania","Asia",2014,"Iron","mg",823188082.552129,18,45732671.252896
"PICs","Oceania","Asia",2014,"Vitamina","mcg",8745239766.83018,900,9716933.07425576
"PICs","Oceania","Asia",2014,"Vitaminb12","mcg",3352778667.89201,2.4,1396991111.62167
"PICs","Oceania","Asia",2015,"Protein","g",14521983933.024,50,290439678.66048
"PICs","Oceania","Asia",2015,"Fattyacids","g",413137622.112362,1.4,295098301.50883
"PICs","Oceania","Asia",2015,"Calcium","mg",13184500721.9923,1300,10141923.6323018
"PICs","Oceania","Asia",2015,"Zinc","mg",529762584.382737,11,48160234.9438852
"PICs","Oceania","Asia",2015,"Iron","mg",868163683.575564,18,48231315.754198
"PICs","Oceania","Asia",2015,"Vitamina","mcg",8533942536.9895,900,9482158.37443278
"PICs","Oceania","Asia",2015,"Vitaminb12","mcg",3512514520.99403,2.4,1463547717.08085
"PICs","Oceania","Asia",2016,"Protein","g",12177212424.861,50,243544248.49722
"PICs","Oceania","Asia",2016,"Fattyacids","g",337166787.122059,1.4,240833419.372899
"PICs","Oceania","Asia",2016,"Calcium","mg",10196318540.7936,1300,7843321.95445664
"PICs","Oceania","Asia",2016,"Zinc","mg",357195832.162519,11,32472348.3784108
"PICs","Oceania","Asia",2016,"Iron","mg",687542674.14066,18,38196815.2300367
"PICs","Oceania","Asia",2016,"Vitamina","mcg",7760110665.94903,900,8622345.1843878
"PICs","Oceania","Asia",2016,"Vitaminb12","mcg",2830533613.26234,2.4,1179389005.52598
"PICs","Oceania","Asia",2017,"Protein","g",17267893364.4767,50,345357867.289535
"PICs","Oceania","Asia",2017,"Fattyacids","g",399756884.340868,1.4,285540631.672049
"PICs","Oceania","Asia",2017,"Calcium","mg",9066287685.81011,1300,6974067.45062316
"PICs","Oceania","Asia",2017,"Zinc","mg",506260554.93877,11,46023686.8126154
"PICs","Oceania","Asia",2017,"Iron","mg",971647079.920666,18,53980393.3289259
"PICs","Oceania","Asia",2017,"Vitamina","mcg",12025368093.5225,900,13361520.1039138
"PICs","Oceania","Asia",2017,"Vitaminb12","mcg",3799319058.23913,2.4,1583049607.59964
"PICs","Oceania","Asia",2018,"Protein","g",21475027623.951,50,429500552.47902
"PICs","Oceania","Asia",2018,"Fattyacids","g",585282150.52215,1.4,418058678.944393
"PICs","Oceania","Asia",2018,"Calcium","mg",10936722287.3718,1300,8412863.29797831
"PICs","Oceania","Asia",2018,"Zinc","mg",625862202.667861,11,56896563.8788965
"PICs","Oceania","Asia",2018,"Iron","mg",1188645529.21,18,66035862.7338888
"PICs","Oceania","Asia",2018,"Vitamina","mcg",15145488200.4901,900,16828320.2227668
"PICs","Oceania","Asia",2018,"Vitaminb12","mcg",5061642296.53002,2.4,2109017623.55418
"PICs","Oceania","Asia",2019,"Protein","g",21833515768.9573,50,436670315.379145
"PICs","Oceania","Asia",2019,"Fattyacids","g",617731321.584782,1.4,441236658.274844
"PICs","Oceania","Asia",2019,"Calcium","mg",11824535131.0194,1300,9095796.25463034
"PICs","Oceania","Asia",2019,"Zinc","mg",737524162.632095,11,67047651.1483723
"PICs","Oceania","Asia",2019,"Iron","mg",1482114890.77192,18,82339716.1539957
"PICs","Oceania","Asia",2019,"Vitamina","mcg",14781425575.2738,900,16423806.1947486
