"SourceContinent","ExporterContinent","ConsumerContinent","year","Nutrient","Unit","Value"
"PICs","Europe","Americas",2018,"Fattyacids","g",2648642.10486672
"PICs","Europe","Americas",2018,"Calcium","mg",38413115.3937818
"PICs","Europe","Americas",2018,"Zinc","mg",3361433.24679988
"PICs","Europe","Americas",2018,"Iron","mg",7169609.68262478
"PICs","Europe","Americas",2018,"Vitamina","mcg",59584291.8986674
"PICs","Europe","Americas",2018,"Vitaminb12","mcg",30795047.6624759
"PICs","Europe","Americas",2019,"Protein","g",121460463.502196
"PICs","Europe","Americas",2019,"Fattyacids","g",3902934.82122926
"PICs","Europe","Americas",2019,"Calcium","mg",54358414.1442071
"PICs","Europe","Americas",2019,"Zinc","mg",4740300.77128914
"PICs","Europe","Americas",2019,"Iron","mg",10295819.3101006
"PICs","Europe","Americas",2019,"Vitamina","mcg",78264163.2874041
"PICs","Europe","Americas",2019,"Vitaminb12","mcg",44923689.2660969
"PICs","Europe","Americas",2020,"Protein","g",119709948.341778
"PICs","Europe","Americas",2020,"Fattyacids","g",2567911.48807224
"PICs","Europe","Americas",2020,"Calcium","mg",42110412.9839
"PICs","Europe","Americas",2020,"Zinc","mg",3857752.32498897
"PICs","Europe","Americas",2020,"Iron","mg",7785775.85610342
"PICs","Europe","Americas",2020,"Vitamina","mcg",82667191.4023152
"PICs","Europe","Americas",2020,"Vitaminb12","mcg",31408966.1507945
"PICs","Europe","Asia",2007,"Protein","g",13464750.4595846
"PICs","Europe","Asia",2007,"Fattyacids","g",302840.590857599
"PICs","Europe","Asia",2007,"Calcium","mg",6410304.76406312
"PICs","Europe","Asia",2007,"Zinc","mg",442358.682085499
"PICs","Europe","Asia",2007,"Iron","mg",884872.937505917
"PICs","Europe","Asia",2007,"Vitamina","mcg",9370437.20936045
"PICs","Europe","Asia",2007,"Vitaminb12","mcg",3576025.12366011
"PICs","Europe","Asia",2008,"Protein","g",15556225.5423897
"PICs","Europe","Asia",2008,"Fattyacids","g",364315.110358057
"PICs","Europe","Asia",2008,"Calcium","mg",7069795.94071661
"PICs","Europe","Asia",2008,"Zinc","mg",504500.641590383
"PICs","Europe","Asia",2008,"Iron","mg",1001703.66675859
"PICs","Europe","Asia",2008,"Vitamina","mcg",11330761.7533993
"PICs","Europe","Asia",2008,"Vitaminb12","mcg",3914258.13259564
"PICs","Europe","Asia",2009,"Protein","g",24989393.0694468
"PICs","Europe","Asia",2009,"Fattyacids","g",657872.40579997
"PICs","Europe","Asia",2009,"Calcium","mg",14623653.3253725
"PICs","Europe","Asia",2009,"Zinc","mg",857128.283627485
"PICs","Europe","Asia",2009,"Iron","mg",1688030.30735098
"PICs","Europe","Asia",2009,"Vitamina","mcg",17498014.9262036
"PICs","Europe","Asia",2009,"Vitaminb12","mcg",7067127.07819248
"PICs","Europe","Asia",2010,"Protein","g",25506483.603736
"PICs","Europe","Asia",2010,"Fattyacids","g",660152.482475634
"PICs","Europe","Asia",2010,"Calcium","mg",12191632.13954
"PICs","Europe","Asia",2010,"Zinc","mg",851783.661588853
"PICs","Europe","Asia",2010,"Iron","mg",1757232.09477863
"PICs","Europe","Asia",2010,"Vitamina","mcg",18825346.3383752
"PICs","Europe","Asia",2010,"Vitaminb12","mcg",6803108.70007654
"PICs","Europe","Asia",2011,"Protein","g",59482732.3747974
"PICs","Europe","Asia",2011,"Fattyacids","g",1581883.57890232
"PICs","Europe","Asia",2011,"Calcium","mg",32223634.4147938
"PICs","Europe","Asia",2011,"Zinc","mg",2089469.80561069
"PICs","Europe","Asia",2011,"Iron","mg",4169531.71144384
"PICs","Europe","Asia",2011,"Vitamina","mcg",41540269.4167415
"PICs","Europe","Asia",2011,"Vitaminb12","mcg",17454088.8275891
"PICs","Europe","Asia",2012,"Protein","g",80581054.5388355
"PICs","Europe","Asia",2012,"Fattyacids","g",2200594.01352333
"PICs","Europe","Asia",2012,"Calcium","mg",36529583.4130766
"PICs","Europe","Asia",2012,"Zinc","mg",2853017.9921384
"PICs","Europe","Asia",2012,"Iron","mg",6065683.9554245
"PICs","Europe","Asia",2012,"Vitamina","mcg",53117908.0009414
"PICs","Europe","Asia",2012,"Vitaminb12","mcg",25559736.6626241
"PICs","Europe","Asia",2013,"Protein","g",81567434.0997732
"PICs","Europe","Asia",2013,"Fattyacids","g",2301767.87871918
"PICs","Europe","Asia",2013,"Calcium","mg",35729653.8986967
"PICs","Europe","Asia",2013,"Zinc","mg",2987173.97330083
"PICs","Europe","Asia",2013,"Iron","mg",6294652.65373079
"PICs","Europe","Asia",2013,"Vitamina","mcg",54054268.1056015
"PICs","Europe","Asia",2013,"Vitaminb12","mcg",26692266.8588279
"PICs","Europe","Asia",2014,"Protein","g",66426810.2638746
"PICs","Europe","Asia",2014,"Fattyacids","g",1905278.09986971
"PICs","Europe","Asia",2014,"Calcium","mg",35094793.9804073
"PICs","Europe","Asia",2014,"Zinc","mg",2363649.0784906
"PICs","Europe","Asia",2014,"Iron","mg",4963205.23802978
"PICs","Europe","Asia",2014,"Vitamina","mcg",44924011.895217
"PICs","Europe","Asia",2014,"Vitaminb12","mcg",20127493.6923202
"PICs","Europe","Asia",2015,"Protein","g",86569270.7570769
"PICs","Europe","Asia",2015,"Fattyacids","g",2180343.36700799
"PICs","Europe","Asia",2015,"Calcium","mg",37870447.359447
"PICs","Europe","Asia",2015,"Zinc","mg",2881517.38830495
"PICs","Europe","Asia",2015,"Iron","mg",5937066.13959991
"PICs","Europe","Asia",2015,"Vitamina","mcg",58817762.0680168
"PICs","Europe","Asia",2015,"Vitaminb12","mcg",23820909.2464013
"PICs","Europe","Asia",2016,"Protein","g",71383695.5894616
"PICs","Europe","Asia",2016,"Fattyacids","g",1808935.7450482
"PICs","Europe","Asia",2016,"Calcium","mg",61665104.5467118
"PICs","Europe","Asia",2016,"Zinc","mg",2434911.2056515
"PICs","Europe","Asia",2016,"Iron","mg",5248666.23089399
"PICs","Europe","Asia",2016,"Vitamina","mcg",47919975.6081753
"PICs","Europe","Asia",2016,"Vitaminb12","mcg",21328509.4517056
"PICs","Europe","Asia",2017,"Protein","g",116691790.069218
"PICs","Europe","Asia",2017,"Fattyacids","g",2765070.47266135
"PICs","Europe","Asia",2017,"Calcium","mg",43599277.7238483
"PICs","Europe","Asia",2017,"Zinc","mg",3868635.59125112
"PICs","Europe","Asia",2017,"Iron","mg",7883757.76567999
"PICs","Europe","Asia",2017,"Vitamina","mcg",79922625.6619752
"PICs","Europe","Asia",2017,"Vitaminb12","mcg",32631611.0581719
"PICs","Europe","Asia",2018,"Protein","g",115518354.412306
"PICs","Europe","Asia",2018,"Fattyacids","g",2895049.92594609
"PICs","Europe","Asia",2018,"Calcium","mg",48016906.2755784
"PICs","Europe","Asia",2018,"Zinc","mg",3930593.96099712
"PICs","Europe","Asia",2018,"Iron","mg",8013654.78201098
"PICs","Europe","Asia",2018,"Vitamina","mcg",79619062.4603213
"PICs","Europe","Asia",2018,"Vitaminb12","mcg",32911674.9342851
"PICs","Europe","Asia",2019,"Protein","g",147615899.386244
"PICs","Europe","Asia",2019,"Fattyacids","g",4352398.22076167
"PICs","Europe","Asia",2019,"Calcium","mg",64123814.7748915
"PICs","Europe","Asia",2019,"Zinc","mg",5492143.87186706
"PICs","Europe","Asia",2019,"Iron","mg",11682704.9358698
"PICs","Europe","Asia",2019,"Vitamina","mcg",97404247.8084642
"PICs","Europe","Asia",2019,"Vitaminb12","mcg",50104527.5778267
"PICs","Europe","Asia",2020,"Protein","g",182929546.541171
"PICs","Europe","Asia",2020,"Fattyacids","g",3116569.74698074
"PICs","Europe","Asia",2020,"Calcium","mg",58358215.0287631
"PICs","Europe","Asia",2020,"Zinc","mg",5374849.38660682
"PICs","Europe","Asia",2020,"Iron","mg",10353418.9939385
"PICs","Europe","Asia",2020,"Vitamina","mcg",129975280.28339
"PICs","Europe","Asia",2020,"Vitaminb12","mcg",39664897.4855402
"PICs","Europe","Europe",2007,"Protein","g",1020111810.00124
"PICs","Europe","Europe",2007,"Fattyacids","g",32573871.3907598
"PICs","Europe","Europe",2007,"Calcium","mg",500676897.824744
"PICs","Europe","Europe",2007,"Zinc","mg",39183567.3474979
"PICs","Europe","Europe",2007,"Iron","mg",83784419.4792172
"PICs","Europe","Europe",2007,"Vitamina","mcg",676187351.118139
"PICs","Europe","Europe",2007,"Vitaminb12","mcg",359578520.222808
"PICs","Europe","Europe",2008,"Protein","g",1119822331.67061
"PICs","Europe","Europe",2008,"Fattyacids","g",34083724.0114231
"PICs","Europe","Europe",2008,"Calcium","mg",563034515.102106
"PICs","Europe","Europe",2008,"Zinc","mg",41373515.8955503
"PICs","Europe","Europe",2008,"Iron","mg",86060765.4531931
"PICs","Europe","Europe",2008,"Vitamina","mcg",766122978.004781
"PICs","Europe","Europe",2008,"Vitaminb12","mcg",361004010.57457
"PICs","Europe","Europe",2009,"Protein","g",1671028086.38145
"PICs","Europe","Europe",2009,"Fattyacids","g",54678350.8466673
"PICs","Europe","Europe",2009,"Calcium","mg",854598869.542743
"PICs","Europe","Europe",2009,"Zinc","mg",64945046.5472735
"PICs","Europe","Europe",2009,"Iron","mg",138528298.651828
"PICs","Europe","Europe",2009,"Vitamina","mcg",1098570295.66985
"PICs","Europe","Europe",2009,"Vitaminb12","mcg",599868343.765832
"PICs","Europe","Europe",2010,"Protein","g",1555925907.70907
"PICs","Europe","Europe",2010,"Fattyacids","g",50140379.23286
"PICs","Europe","Europe",2010,"Calcium","mg",799094998.611118
"PICs","Europe","Europe",2010,"Zinc","mg",59788449.004833
"PICs","Europe","Europe",2010,"Iron","mg",126821745.938412
"PICs","Europe","Europe",2010,"Vitamina","mcg",1034481123.56466
"PICs","Europe","Europe",2010,"Vitaminb12","mcg",544613543.139428
"PICs","Europe","Europe",2011,"Protein","g",1999722057.43713
"PICs","Europe","Europe",2011,"Fattyacids","g",58256945.3630704
"PICs","Europe","Europe",2011,"Calcium","mg",869231699.912363
"PICs","Europe","Europe",2011,"Zinc","mg",73840896.720837
"PICs","Europe","Europe",2011,"Iron","mg",158975825.08891
"PICs","Europe","Europe",2011,"Vitamina","mcg",1309991701.83141
"PICs","Europe","Europe",2011,"Vitaminb12","mcg",676494883.047641
"PICs","Europe","Europe",2012,"Protein","g",2123833108.84028
"PICs","Europe","Europe",2012,"Fattyacids","g",70070227.0525207
"PICs","Europe","Europe",2012,"Calcium","mg",974362803.668453
"PICs","Europe","Europe",2012,"Zinc","mg",83283395.5124567
"PICs","Europe","Europe",2012,"Iron","mg",181758271.463299
"PICs","Europe","Europe",2012,"Vitamina","mcg",1369455383.42392
"PICs","Europe","Europe",2012,"Vitaminb12","mcg",787903817.17443
"PICs","Europe","Europe",2013,"Protein","g",2396463190.98605
"PICs","Europe","Europe",2013,"Fattyacids","g",77873088.0786948
"PICs","Europe","Europe",2013,"Calcium","mg",1126714062.80294
"PICs","Europe","Europe",2013,"Zinc","mg",93969631.598474
"PICs","Europe","Europe",2013,"Iron","mg",203816377.291033
"PICs","Europe","Europe",2013,"Vitamina","mcg",1545087512.38881
"PICs","Europe","Europe",2013,"Vitaminb12","mcg",885220578.670753
"PICs","Europe","Europe",2014,"Protein","g",2160073491.80351
"PICs","Europe","Europe",2014,"Fattyacids","g",70795875.0701073
"PICs","Europe","Europe",2014,"Calcium","mg",999878437.02822
"PICs","Europe","Europe",2014,"Zinc","mg",84409950.4190947
"PICs","Europe","Europe",2014,"Iron","mg",183282079.078511
"PICs","Europe","Europe",2014,"Vitamina","mcg",1391713635.18993
"PICs","Europe","Europe",2014,"Vitaminb12","mcg",789986072.999837
"PICs","Europe","Europe",2015,"Protein","g",2235856835.01134
"PICs","Europe","Europe",2015,"Fattyacids","g",70740581.4415209
"PICs","Europe","Europe",2015,"Calcium","mg",1049462112.34935
"PICs","Europe","Europe",2015,"Zinc","mg",87080261.5066949
"PICs","Europe","Europe",2015,"Iron","mg",185313211.379992
"PICs","Europe","Europe",2015,"Vitamina","mcg",1442919403.27917
"PICs","Europe","Europe",2015,"Vitaminb12","mcg",794239567.975416
"PICs","Europe","Europe",2016,"Protein","g",2313781425.14381
"PICs","Europe","Europe",2016,"Fattyacids","g",73328734.4476655
"PICs","Europe","Europe",2016,"Calcium","mg",1215812861.57667
"PICs","Europe","Europe",2016,"Zinc","mg",88829796.7892426
"PICs","Europe","Europe",2016,"Iron","mg",192690741.531948
"PICs","Europe","Europe",2016,"Vitamina","mcg",1501614183.49939
"PICs","Europe","Europe",2016,"Vitaminb12","mcg",827608931.525428
"PICs","Europe","Europe",2017,"Protein","g",3239309553.92632
"PICs","Europe","Europe",2017,"Fattyacids","g",99142015.9707754
"PICs","Europe","Europe",2017,"Calcium","mg",1417065312.44415
"PICs","Europe","Europe",2017,"Zinc","mg",123034171.669222
"PICs","Europe","Europe",2017,"Iron","mg",265133642.70365
"PICs","Europe","Europe",2017,"Vitamina","mcg",2104210392.06419
"PICs","Europe","Europe",2017,"Vitaminb12","mcg",1143701386.84971
"PICs","Europe","Europe",2018,"Protein","g",4132548724.99691
"PICs","Europe","Europe",2018,"Fattyacids","g",134060842.668277
"PICs","Europe","Europe",2018,"Calcium","mg",1888206049.09822
"PICs","Europe","Europe",2018,"Zinc","mg",161920384.176775
"PICs","Europe","Europe",2018,"Iron","mg",352272875.889014
"PICs","Europe","Europe",2018,"Vitamina","mcg",2652304538.71632
"PICs","Europe","Europe",2018,"Vitaminb12","mcg",1538113891.12072
"PICs","Europe","Europe",2019,"Protein","g",4553794813.50128
"PICs","Europe","Europe",2019,"Fattyacids","g",149067507.230432
"PICs","Europe","Europe",2019,"Calcium","mg",2135994047.15077
"PICs","Europe","Europe",2019,"Zinc","mg",179574689.706738
"PICs","Europe","Europe",2019,"Iron","mg",389823401.594398
"PICs","Europe","Europe",2019,"Vitamina","mcg",2935865915.16619
"PICs","Europe","Europe",2019,"Vitaminb12","mcg",1705354264.80023
"PICs","Europe","Europe",2020,"Protein","g",4421732963.81049
"PICs","Europe","Europe",2020,"Fattyacids","g",105453761.337584
"PICs","Europe","Europe",2020,"Calcium","mg",1666276612.38466
"PICs","Europe","Europe",2020,"Zinc","mg",149441400.236233
"PICs","Europe","Europe",2020,"Iron","mg",308191878.502297
"PICs","Europe","Europe",2020,"Vitamina","mcg",3001483148.59339
"PICs","Europe","Europe",2020,"Vitaminb12","mcg",1272814566.96505
"PICs","Europe","Oceania",2007,"Protein","g",111540.169819655
"PICs","Europe","Oceania",2007,"Fattyacids","g",4112.00327544102
"PICs","Europe","Oceania",2007,"Calcium","mg",52717.9907107823
"PICs","Europe","Oceania",2007,"Zinc","mg",4716.87285306999
"PICs","Europe","Oceania",2007,"Iron","mg",10543.5981421565
"PICs","Europe","Oceania",2007,"Vitamina","mcg",69365.7772510292
"PICs","Europe","Oceania",2007,"Vitaminb12","mcg",47168.7285306999
"PICs","Europe","Oceania",2008,"Protein","g",91146.4680025703
"PICs","Europe","Oceania",2008,"Fattyacids","g",3360.17576069177
"PICs","Europe","Oceania",2008,"Calcium","mg",43079.1764191253
"PICs","Europe","Oceania",2008,"Zinc","mg",3854.45262697437
"PICs","Europe","Oceania",2008,"Iron","mg",8615.83528382506
"PICs","Europe","Oceania",2008,"Vitamina","mcg",56683.1268672701
"PICs","Europe","Oceania",2008,"Vitaminb12","mcg",38544.5262697437
"PICs","Europe","Oceania",2009,"Protein","g",789117.138860825
"PICs","Europe","Oceania",2009,"Fattyacids","g",13841.6942014273
"PICs","Europe","Oceania",2009,"Calcium","mg",525346.152058225
"PICs","Europe","Oceania",2009,"Zinc","mg",22688.8652113624
"PICs","Europe","Oceania",2009,"Iron","mg",34963.5003507036
"PICs","Europe","Oceania",2009,"Vitamina","mcg",612137.558939049
"PICs","Europe","Oceania",2009,"Vitaminb12","mcg",129769.15390158
"PICs","Europe","Oceania",2010,"Protein","g",1798123.66684318
"PICs","Europe","Oceania",2010,"Fattyacids","g",54491.1784924932
"PICs","Europe","Oceania",2010,"Calcium","mg",1156541.42451421
"PICs","Europe","Oceania",2010,"Zinc","mg",63777.4486196365
"PICs","Europe","Oceania",2010,"Iron","mg",122210.917450777
"PICs","Europe","Oceania",2010,"Vitamina","mcg",1338525.22479552
"PICs","Europe","Oceania",2010,"Vitaminb12","mcg",488696.654299691
"PICs","Europe","Oceania",2011,"Protein","g",1006284.48423079
"PICs","Europe","Oceania",2011,"Fattyacids","g",20449.8323622853
"PICs","Europe","Oceania",2011,"Calcium","mg",342943.530790168
"PICs","Europe","Oceania",2011,"Zinc","mg",31827.7538509802
"PICs","Europe","Oceania",2011,"Iron","mg",63592.3423682061
"PICs","Europe","Oceania",2011,"Vitamina","mcg",699344.678360652
"PICs","Europe","Oceania",2011,"Vitaminb12","mcg",254845.441699817
"PICs","Europe","Oceania",2012,"Protein","g",783410.513894217
"PICs","Europe","Oceania",2012,"Fattyacids","g",24913.2235200194
"PICs","Europe","Oceania",2012,"Calcium","mg",338649.927150385
"PICs","Europe","Oceania",2012,"Zinc","mg",30572.7558771054
"PICs","Europe","Oceania",2012,"Iron","mg",66539.1637629272
"PICs","Europe","Oceania",2012,"Vitamina","mcg",504724.34390989
"PICs","Europe","Oceania",2012,"Vitaminb12","mcg",290609.301083761
"PICs","Europe","Oceania",2013,"Protein","g",1730404.37752827
"PICs","Europe","Oceania",2013,"Fattyacids","g",49077.6214197287
"PICs","Europe","Oceania",2013,"Calcium","mg",700590.261262836
"PICs","Europe","Oceania",2013,"Zinc","mg",63694.9941490654
"PICs","Europe","Oceania",2013,"Iron","mg",135701.71997492
"PICs","Europe","Oceania",2013,"Vitamina","mcg",1141130.00148987
"PICs","Europe","Oceania",2013,"Vitaminb12","mcg",580881.72300922
"PICs","Europe","Oceania",2014,"Protein","g",2065521.67350315
"PICs","Europe","Oceania",2014,"Fattyacids","g",61875.4527558471
"PICs","Europe","Oceania",2014,"Calcium","mg",976274.245316432
"PICs","Europe","Oceania",2014,"Zinc","mg",75137.6535237925
"PICs","Europe","Oceania",2014,"Iron","mg",157319.897636755
"PICs","Europe","Oceania",2014,"Vitamina","mcg",1414216.51163716
"PICs","Europe","Oceania",2014,"Vitaminb12","mcg",651103.416216052
"PICs","Europe","Oceania",2015,"Protein","g",5319723.29537925
"PICs","Europe","Oceania",2015,"Fattyacids","g",145705.779693969
"PICs","Europe","Oceania",2015,"Calcium","mg",2149934.37541425
"PICs","Europe","Oceania",2015,"Zinc","mg",184524.372937746
"PICs","Europe","Oceania",2015,"Iron","mg",389442.046150436
"PICs","Europe","Oceania",2015,"Vitamina","mcg",3612530.22359342
"PICs","Europe","Oceania",2015,"Vitaminb12","mcg",1575843.19911833
"PICs","Europe","Oceania",2016,"Protein","g",2280419.77651424
"PICs","Europe","Oceania",2016,"Fattyacids","g",59185.1192662926
"PICs","Europe","Oceania",2016,"Calcium","mg",876610.940645205
"PICs","Europe","Oceania",2016,"Zinc","mg",79651.1177163584
"PICs","Europe","Oceania",2016,"Iron","mg",167395.449642495
"PICs","Europe","Oceania",2016,"Vitamina","mcg",1524708.47734209
"PICs","Europe","Oceania",2016,"Vitaminb12","mcg",697902.416819658
"PICs","Europe","Oceania",2017,"Protein","g",2285784.77410091
"PICs","Europe","Oceania",2017,"Fattyacids","g",72539.0515104572
"PICs","Europe","Oceania",2017,"Calcium","mg",986886.462528427
"PICs","Europe","Oceania",2017,"Zinc","mg",89105.8291457848
"PICs","Europe","Oceania",2017,"Iron","mg",193857.425987221
"PICs","Europe","Oceania",2017,"Vitamina","mcg",1473319.95287079
"PICs","Europe","Oceania",2017,"Vitaminb12","mcg",846371.290440816
"PICs","Europe","Oceania",2018,"Protein","g",1533947.58316612
"PICs","Europe","Oceania",2018,"Fattyacids","g",52975.9604899239
"PICs","Europe","Oceania",2018,"Calcium","mg",696256.392073136
"PICs","Europe","Oceania",2018,"Zinc","mg",62266.7170622481
"PICs","Europe","Oceania",2018,"Iron","mg",137389.244398895
"PICs","Europe","Oceania",2018,"Vitamina","mcg",977521.106405429
"PICs","Europe","Oceania",2018,"Vitaminb12","mcg",604950.24363436
"PICs","Europe","Oceania",2019,"Protein","g",5222736.97786885
"PICs","Europe","Oceania",2019,"Fattyacids","g",172687.550524639
"PICs","Europe","Oceania",2019,"Calcium","mg",2306428.37857712
"PICs","Europe","Oceania",2019,"Zinc","mg",206882.936147807
"PICs","Europe","Oceania",2019,"Iron","mg",454087.157163506
"PICs","Europe","Oceania",2019,"Vitamina","mcg",3338059.20821208
"PICs","Europe","Oceania",2019,"Vitaminb12","mcg",1984988.94371517
"PICs","Europe","Oceania",2020,"Protein","g",10504949.7014315
"PICs","Europe","Oceania",2020,"Fattyacids","g",274265.068905102
"PICs","Europe","Oceania",2020,"Calcium","mg",4141350.48700538
"PICs","Europe","Oceania",2020,"Zinc","mg",370745.993625993
"PICs","Europe","Oceania",2020,"Iron","mg",774714.928294024
"PICs","Europe","Oceania",2020,"Vitamina","mcg",7058808.54449392
"PICs","Europe","Oceania",2020,"Vitaminb12","mcg",3259864.00511969
"PICs","Europe","PICs",2007,"Protein","g",494053.621638816
"PICs","Europe","PICs",2007,"Fattyacids","g",7904.91016893751
"PICs","Europe","PICs",2007,"Calcium","mg",151358.162161328
